iter,A,B,base_mid,pred_bg_mean,pred_bg_std,is_metal_prob,error_to_target,cif_path,text,charge_warning,low_confidence,failed,fail_reason
0,Sr,Sm,mp-753534,2.1814563274383545,0.26325101549531377,0.48103928565979004,0.1814563274383545,results/inverse_design/target_2.00/cifs/iter00_cand00.cif,"Sm(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form HfO6 octahedra that share corners with six equivalent Sm(1)O6 octahedra and corners with eight equivalent Sr(1)O4 tetrahedra. The corner-sharing octahedral tilt angles range from 45-47°. Both Sm(1)-O(1) bond lengths are 2.12 Å. There are two shorter (2.08 Å) and two longer (2.09 Å) Sm(1)-O(2) bond lengths. Sr(1) is bonded to two equivalent O(1) and two equivalent O(2) atoms to form distorted CoO4 tetrahedra that share corners with eight equivalent Sm(1)O6 octahedra and corners with two equivalent Sr(1)O4 tetrahedra. The corner-sharing octahedral tilt angles range from 65-82°. There is one shorter (2.07 Å) and one longer (2.18 Å) Sr(1)-O(1) bond length. Both Sr(1)-O(2) bond lengths are 2.03 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Sm(1) and two equivalent Sr(1) atoms to form distorted corner-sharing OHf2Co2 tetrahedra. In the second O site, O(2) is bonded in a distorted trigonal planar geometry to two equivalent Sm(1) and one Sr(1) atom.",True,False,False,
0,Tc,Tb,mp-1076800,-0.03672812320291996,0.09455687650048406,0.8179534375667572,2.03672812320292,results/inverse_design/target_2.00/cifs/iter00_cand01.cif,"Tc(1) is bonded to twelve equivalent O(1) atoms to form BaO12 cuboctahedra that share corners with twelve equivalent Tc(1)O12 cuboctahedra, faces with six equivalent Tc(1)O12 cuboctahedra, and faces with eight equivalent Tb(1)O6 octahedra. All Tc(1)-O(1) bond lengths are 2.83 Å. Tb(1) is bonded to six equivalent O(1) atoms to form CuO6 octahedra that share corners with six equivalent Tb(1)O6 octahedra and faces with eight equivalent Tc(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All Tb(1)-O(1) bond lengths are 2.00 Å. O(1) is bonded to four equivalent Tc(1) and two equivalent Tb(1) atoms to form a mixture of distorted edge, face, and corner-sharing OBa4Cu2 octahedra. The corner-sharing octahedral tilt angles range from 0-60°.",True,False,False,
0,Er,Zr,mp-19269,3.9135153770446776,0.24522358011776235,0.14301662821799255,1.9135153770446776,results/inverse_design/target_2.00/cifs/iter00_cand02.cif,"Zr(1) is bonded in a 8-coordinate geometry to two equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.35 Å) and one longer (2.44 Å) Zr(1)-O(2) bond length. There are a spread of Zr(1)-O(1) bond distances ranging from 2.39-2.71 Å. Er(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form corner-sharing CrO6 octahedra. The corner-sharing octahedral tilt angles are 27°. Both Er(1)-O(2) bond lengths are 1.98 Å. There are two shorter (1.99 Å) and two longer (2.00 Å) Er(1)-O(1) bond lengths. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 5-coordinate geometry to three equivalent Zr(1) and two equivalent Er(1) atoms. In the second O site, O(2) is bonded in a 4-coordinate geometry to two equivalent Zr(1) and two equivalent Er(1) atoms.",True,False,False,
0,In,Pr,mp-19201,1.7542821884155273,0.42356751894880534,0.1705858296045335,0.2457178115844727,results/inverse_design/target_2.00/cifs/iter00_cand03.cif,"In(1) is bonded in a 8-coordinate geometry to two equivalent O(1) and six equivalent O(2) atoms. There is one shorter (2.32 Å) and one longer (2.41 Å) In(1)-O(1) bond length. There are a spread of In(1)-O(2) bond distances ranging from 2.34-2.63 Å. Pr(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing MnO6 octahedra. The corner-sharing octahedral tilt angles range from 25-26°. Both Pr(1)-O(1) bond lengths are 1.94 Å. All Pr(1)-O(2) bond lengths are 1.95 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 4-coordinate geometry to two equivalent In(1) and two equivalent Pr(1) atoms. In the second O site, O(2) is bonded in a 5-coordinate geometry to three equivalent In(1) and two equivalent Pr(1) atoms.",False,False,False,
0,Hg,N,mp-19893,1.6454896211624146,0.5322045899878917,0.3199888539966196,0.3545103788375854,results/inverse_design/target_2.00/cifs/iter00_cand04.cif,"N(1) is bonded in a 9-coordinate geometry to three equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.60 Å) and two longer (2.77 Å) N(1)-O(2) bond lengths. There are a spread of N(1)-O(1) bond distances ranging from 2.65-2.70 Å. Hg(1) is bonded in a trigonal planar geometry to one O(2) and two equivalent O(1) atoms. The Hg(1)-O(2) bond length is 1.29 Å. Both Hg(1)-O(1) bond lengths are 1.29 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a single-bond geometry to three equivalent N(1) and one Hg(1) atom. In the second O site, O(2) is bonded in a single-bond geometry to three equivalent N(1) and one Hg(1) atom.",True,True,False,
1,Ba,Co,mp-555098,0.6630985707044601,0.6354073178381526,0.7604126751422882,1.33690142929554,results/inverse_design/target_2.00/cifs/iter01_cand00.cif,"Co(1) is bonded in a 9-coordinate geometry to three equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.65 Å) and two longer (3.01 Å) Co(1)-O(2) bond lengths. There are a spread of Co(1)-O(1) bond distances ranging from 2.64-2.68 Å. Ba(1) is bonded in a distorted trigonal non-coplanar geometry to one O(2) and two equivalent O(1) atoms. The Ba(1)-O(2) bond length is 1.71 Å. Both Ba(1)-O(1) bond lengths are 1.71 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded to three equivalent Co(1) and one Ba(1) atom to form a mixture of distorted corner and edge-sharing OSr3Se tetrahedra. In the second O site, O(2) is bonded in a 4-coordinate geometry to three equivalent Co(1) and one Ba(1) atom.",True,True,False,
1,Ce,Sc,mp-975134,-0.002334032580256462,0.05526728680741899,0.8170935630798339,2.0023340325802566,results/inverse_design/target_2.00/cifs/iter01_cand01.cif,"Ce(1) is bonded to twelve equivalent O(1) atoms to form KO12 cuboctahedra that share corners with twelve equivalent Ce(1)O12 cuboctahedra, faces with six equivalent Ce(1)O12 cuboctahedra, and faces with eight equivalent Sc(1)O6 octahedra. All Ce(1)-O(1) bond lengths are 2.82 Å. Sc(1) is bonded to six equivalent O(1) atoms to form RhO6 octahedra that share corners with six equivalent Sc(1)O6 octahedra and faces with eight equivalent Ce(1)O12 cuboctahedra. The corner-sharing octahedra are not tilted. All Sc(1)-O(1) bond lengths are 2.00 Å. O(1) is bonded to four equivalent Ce(1) and two equivalent Sc(1) atoms to form a mixture of distorted face, corner, and edge-sharing OK4Rh2 octahedra. The corner-sharing octahedral tilt angles range from 0-60°.",False,False,False,
1,La,Ti,mp-5690,0.017099880054593085,0.12605275921353173,0.8170178413391114,1.9829001199454068,results/inverse_design/target_2.00/cifs/iter01_cand02.cif,"La(1) is bonded in a 8-coordinate geometry to two equivalent O(2) and six equivalent O(1) atoms. There is one shorter (2.26 Å) and one longer (2.37 Å) La(1)-O(2) bond length. There are a spread of La(1)-O(1) bond distances ranging from 2.30-2.87 Å. Ti(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form corner-sharing ScO6 octahedra. The corner-sharing octahedral tilt angles range from 38-41°. Both Ti(1)-O(2) bond lengths are 2.12 Å. There are two shorter (2.09 Å) and two longer (2.11 Å) Ti(1)-O(1) bond lengths. There are two inequivalent O sites. In the first O site, O(1) is bonded in a 5-coordinate geometry to three equivalent La(1) and two equivalent Ti(1) atoms. In the second O site, O(2) is bonded to two equivalent La(1) and two equivalent Ti(1) atoms to form distorted corner-sharing OGd2Sc2 trigonal pyramids.",False,False,False,
1,Bi,Fe,mp-1178214,1.2782726287841797,0.06664952830303116,0.17962977240022154,0.7217273712158203,results/inverse_design/target_2.00/cifs/iter01_cand03.cif,"Bi(1) is bonded in a 4-coordinate geometry to two equivalent O(1) and two equivalent O(2) atoms. There is one shorter (2.11 Å) and one longer (2.17 Å) Bi(1)-O(1) bond length. Both Bi(1)-O(2) bond lengths are 2.08 Å. Fe(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing SnO6 octahedra. The corner-sharing octahedral tilt angles are 45°. Both Fe(1)-O(1) bond lengths are 2.13 Å. There are two shorter (2.07 Å) and two longer (2.10 Å) Fe(1)-O(2) bond lengths. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Bi(1) and two equivalent Fe(1) atoms to form distorted corner-sharing OFe2Sn2 tetrahedra. In the second O site, O(2) is bonded in a distorted trigonal planar geometry to one Bi(1) and two equivalent Fe(1) atoms.",False,False,False,
1,Na,Pb,mp-756464,1.9250736474990844,0.32511213758732377,0.1768845554062864,0.07492635250091562,results/inverse_design/target_2.00/cifs/iter01_cand04.cif,"Na(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form corner-sharing CoO6 octahedra. The corner-sharing octahedral tilt angles range from 35-36°. Both Na(1)-O(1) bond lengths are 2.09 Å. There are two shorter (1.91 Å) and two longer (2.10 Å) Na(1)-O(2) bond lengths. Pb(1) is bonded in a 6-coordinate geometry to two equivalent O(1) and four equivalent O(2) atoms. There is one shorter (2.26 Å) and one longer (2.28 Å) Pb(1)-O(1) bond length. There are two shorter (2.26 Å) and two longer (2.57 Å) Pb(1)-O(2) bond lengths. There are two inequivalent O sites. In the first O site, O(1) is bonded to two equivalent Na(1) and two equivalent Pb(1) atoms to form distorted corner-sharing OTl2Co2 tetrahedra. In the second O site, O(2) is bonded in a 4-coordinate geometry to two equivalent Na(1) and two equivalent Pb(1) atoms.",True,False,False,
